rwscode,dutch_name,iupac_name,pubchem_cid,molecular_formula,molecular_weight,pubchem_iupac_name,smiles,inchikey,inchi
DClHAc,dichloorazijnzuur,dichloroacetic acid,6597,C2H2Cl2O2,128.94,"2,2-dichloroacetic acid",C(C(=O)O)(Cl)Cl,JXTHNDFMNIQAHM-UHFFFAOYSA-N,"InChI=1S/C2H2Cl2O2/c3-1(4)2(5)6/h1H,(H,5,6)"
DClfn,dichloorfeen,dichlorphen,3037,C13H10Cl2O2,269.12,4-chloro-2-[(5-chloro-2-hydroxyphenyl)methyl]phenol,C1=CC(=C(C=C1Cl)CC2=C(C=CC(=C2)Cl)O)O,MDNWOSOZYLHTCG-UHFFFAOYSA-N,"InChI=1S/C13H10Cl2O2/c14-10-1-3-12(16)8(6-10)5-9-7-11(15)2-4-13(9)17/h1-4,6-7,16-17H,5H2"
DClppP,dichloorprop-P,dichlorprop-P,119435,C9H8Cl2O3,235.06,"(2R)-2-(2,4-dichlorophenoxy)propanoic acid",C[C@H](C(=O)O)OC1=C(C=C(C=C1)Cl)Cl,MZHCENGPTKEIGP-RXMQYKEDSA-N,"InChI=1S/C9H8Cl2O3/c1-5(9(12)13)14-8-3-2-6(10)4-7(8)11/h2-5H,1H3,(H,12,13)/t5-/m1/s1"
DClvs,dichloorvos,dichlorvos,3039,C4H7Cl2O4P,220.97,"2,2-dichloroethenyl dimethyl phosphate",COP(=O)(OC)OC=C(Cl)Cl,OEBRKCOSUFCWJD-UHFFFAOYSA-N,"InChI=1S/C4H7Cl2O4P/c1-8-11(7,9-2)10-3-4(5)6/h3H,1-2H3"
DDPA,verdyl acetaat,verdyl acetate,110655,C12H16O2,192.25,"8-tricyclo[5.2.1.02,6]dec-3-enyl acetate",CC(=O)OC1CC2CC1C3C2C=CC3,RGVQNSFGUOIKFF-UHFFFAOYSA-N,"InChI=1S/C12H16O2/c1-7(13)14-12-6-8-5-11(12)10-4-2-3-9(8)10/h2-3,8-12H,4-6H2,1H3"
DEELMSR,Deelmonster,Subsample,,,,,,,
DEET,diethyltoluamide,"N,N-diethyl-meta-toluamide",4284,C12H17NO,191.27,"N,N-diethyl-3-methylbenzamide",CCN(CC)C(=O)C1=CC=CC(=C1)C,MMOXZBCLCQITDF-UHFFFAOYSA-N,"InChI=1S/C12H17NO/c1-4-13(5-2)12(14)11-8-6-7-10(3)9-11/h6-9H,4-5H2,1-3H3"
DEHP,bis(2-ethylhexyl)ftalaat (DEHP),bis(2-ethylhexyl) phthalate,8343,C24H38O4,390.6,"bis(2-ethylhexyl) benzene-1,2-dicarboxylate",CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCC,BJQHLKABXJIVAM-UHFFFAOYSA-N,"InChI=1S/C24H38O4/c1-5-9-13-19(7-3)17-27-23(25)21-15-11-12-16-22(21)24(26)28-18-20(8-4)14-10-6-2/h11-12,15-16,19-20H,5-10,13-14,17-18H2,1-4H3"
DFyAe,difenylamine,diphenylamine,11487,C12H11N,169.22,N-phenylaniline,C1=CC=C(C=C1)NC2=CC=CC=C2,DMBHHRLKUKUOEG-UHFFFAOYSA-N,"InChI=1S/C12H11N/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10,13H"
DFySn,difenyltin (kation),diphenyltin,70535,C12H10Sn,272.92,diphenyltin,C1=CC=C(C=C1)[Sn]C2=CC=CC=C2,KUCPUSUXIGWHFB-UHFFFAOYSA-N,InChI=1S/2C6H5.Sn/c2*1-2-4-6-5-3-1;/h2*1-5H;
DIERSR,Dierenspoor,Animal tracks,,,,,,,
DMST,4-dimethylaminosulfotoluidide,4-(dimethylamino)sulfotoluidide,738302,C9H14N2O2S,214.29,1-(dimethylsulfamoylamino)-4-methylbenzene,CC1=CC=C(C=C1)NS(=O)(=O)N(C)C,UDCDOJQOXWCCSD-UHFFFAOYSA-N,"InChI=1S/C9H14N2O2S/c1-8-4-6-9(7-5-8)10-14(12,13)11(2)3/h4-7,10H,1-3H3"
DNOC,"4,6-dinitro-o-cresol","4,6-dinitro-o-cresol",10800,C7H6N2O5,198.13,"2-methyl-4,6-dinitrophenol",CC1=CC(=CC(=C1O)[N+](=O)[O-])[N+](=O)[O-],ZXVONLUNISGICL-UHFFFAOYSA-N,"InChI=1S/C7H6N2O5/c1-4-2-5(8(11)12)3-6(7(4)10)9(13)14/h2-3,10H,1H3"
DOLIC1,Dolichospermum [1],Dolichospermum,,,,,,,
DONA,trifluor-3-(hexafluor-3-(trifluormethoxy)propoxy)propaanzuur,"4,8-dioxa-3H-perfluorononanoic acid",52915299,C7H2F12O4,378.07,"2,2,3-trifluoro-3-[1,1,2,2,3,3-hexafluoro-3-(trifluoromethoxy)propoxy]propanoic acid",C(C(C(=O)O)(F)F)(OC(C(C(OC(F)(F)F)(F)F)(F)F)(F)F)F,AFDRCEOKCOUICI-UHFFFAOYSA-N,"InChI=1S/C7H2F12O4/c8-1(3(9,10)2(20)21)22-5(13,14)4(11,12)6(15,16)23-7(17,18)19/h1H,(H,20,21)"
DOacb,dioxacarb,dioxacarb,23421,C11H13NO4,223.22,"[2-(1,3-dioxolan-2-yl)phenyl] N-methylcarbamate",CNC(=O)OC1=CC=CC=C1C2OCCO2,SDKQRNRRDYRQKY-UHFFFAOYSA-N,"InChI=1S/C11H13NO4/c1-12-11(13)16-9-5-3-2-4-8(9)10-14-6-7-15-10/h2-5,10H,6-7H2,1H3,(H,12,13)"
DOxbzfs,dioxabenzofos,dioxabenzophos,19657,C8H9O3PS,216.20,"2-methoxy-2-sulfanylidene-4H-1,3,2lambda5-benzodioxaphosphinine",COP1(=S)OCC2=CC=CC=C2O1,OUNSASXJZHBGAI-UHFFFAOYSA-N,"InChI=1S/C8H9O3PS/c1-9-12(13)10-6-7-4-2-3-5-8(7)11-12/h2-5H,6H2,1H3"
DOxton,dioxathion,dioxathion,6531,C12H26O6P2S4,456.5,"(3-diethoxyphosphinothioylsulfanyl-1,4-dioxan-2-yl)sulfanyl-diethoxy-sulfanylidene-lambda5-phosphane",CCOP(=S)(OCC)SC1C(OCCO1)SP(=S)(OCC)OCC,VBKKVDGJXVOLNE-UHFFFAOYSA-N,"InChI=1S/C12H26O6P2S4/c1-5-15-19(21,16-6-2)23-11-12(14-10-9-13-11)24-20(22,17-7-3)18-8-4/h11-12H,5-10H2,1-4H3"
DPMI,cashmeran,cashmeran,92292,C14H22O,206.32,"1,1,2,3,3-pentamethyl-2,5,6,7-tetrahydroinden-4-one",CC1C(C2=C(C1(C)C)C(=O)CCC2)(C)C,MIZGSAALSYARKU-UHFFFAOYSA-N,"InChI=1S/C14H22O/c1-9-13(2,3)10-7-6-8-11(15)12(10)14(9,4)5/h9H,6-8H2,1-5H3"
DRAADAGN,Draadalgen,Filamentous algae,,,,,,,
DRIJFBPTN,Drijfbladplanten,Floating leaf plants,,,,,,,
DS,Droge stof,Dry matter,,,,,,,
DTPA,di-ethyleentriaminepentaazijnzuur (DTPA),diethylenetriaminepentaacetic acid,3053,C14H23N3O10,393.35,2-[bis[2-[bis(carboxymethyl)amino]ethyl]amino]acetic acid,C(CN(CC(=O)O)CC(=O)O)N(CCN(CC(=O)O)CC(=O)O)CC(=O)O,QPCDCPDFJACHGM-UHFFFAOYSA-N,"InChI=1S/C14H23N3O10/c18-10(19)5-15(1-3-16(6-11(20)21)7-12(22)23)2-4-17(8-13(24)25)9-14(26)27/h1-9H2,(H,18,19)(H,20,21)(H,22,23)(H,24,25)(H,26,27)"
Dalfs,dialifos,dialifos,25146,C14H17ClNO4PS2,393.8,"2-(2-chloro-1-diethoxyphosphinothioylsulfanylethyl)isoindole-1,3-dione",CCOP(=S)(OCC)SC(CCl)N1C(=O)C2=CC=CC=C2C1=O,MUMQYXACQUZOFP-UHFFFAOYSA-N,"InChI=1S/C14H17ClNO4PS2/c1-3-19-21(22,20-4-2)23-12(9-15)16-13(17)10-7-5-6-8-11(10)14(16)18/h5-8,12H,3-4,9H2,1-2H3"
Dalt,diallaat,diallate,5284376,C10H17Cl2NOS,270.22,"S-[(Z)-2,3-dichloroprop-2-enyl] N,N-di(propan-2-yl)carbamothioate",CC(C)N(C(C)C)C(=O)SC/C(=C/Cl)/Cl,SPANOECCGNXGNR-UITAMQMPSA-N,"InChI=1S/C10H17Cl2NOS/c1-7(2)13(8(3)4)10(14)15-6-9(12)5-11/h5,7-8H,6H2,1-4H3/b9-5-"
Daznn,diazinon,diazinon,3017,C12H21N2O3PS,304.35,diethoxy-(6-methyl-2-propan-2-ylpyrimidin-4-yl)oxy-sulfanylidene-lambda5-phosphane,CCOP(=S)(OCC)OC1=NC(=NC(=C1)C)C(C)C,FHIVAFMUCKRCQO-UHFFFAOYSA-N,"InChI=1S/C12H21N2O3PS/c1-6-15-18(19,16-7-2)17-11-8-10(5)13-12(14-11)9(3)4/h8-9H,6-7H2,1-5H3"
Dbzfrn,dibenzofuran,dibenzofuran,568,C12H8O,168.19,dibenzofuran,C1=CC=C2C(=C1)C3=CC=CC=C3O2,TXCDCPKCNAJMEE-UHFFFAOYSA-N,InChI=1S/C12H8O/c1-3-7-11-9(5-1)10-6-2-4-8-12(10)13-11/h1-8H
Dcba,dicamba,dicamba,3030,C8H6Cl2O3,221.03,"3,6-dichloro-2-methoxybenzoic acid",COC1=C(C=CC(=C1C(=O)O)Cl)Cl,IWEDIXLBFLAXBO-UHFFFAOYSA-N,"InChI=1S/C8H6Cl2O3/c1-13-7-5(10)3-2-4(9)6(7)8(11)12/h2-3H,1H3,(H,11,12)"
Dcbnl,dichlobenil,dichlobenil,3031,C7H3Cl2N,172.01,"2,6-dichlorobenzonitrile",C1=CC(=C(C(=C1)Cl)C#N)Cl,YOYAIZYFCNQIRF-UHFFFAOYSA-N,InChI=1S/C7H3Cl2N/c8-6-2-1-3-7(9)5(6)4-10/h1-3H
Dcbtzl,diclobutrazool,diclobutrazole,53309,C15H19Cl2N3O,328.2,"1-(2,4-dichlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)pentan-3-ol",CC(C)(C)C(C(CC1=C(C=C(C=C1)Cl)Cl)N2C=NC=N2)O,URDNHJIVMYZFRT-UHFFFAOYSA-N,"InChI=1S/C15H19Cl2N3O/c1-15(2,3)14(21)13(20-9-18-8-19-20)6-10-4-5-11(16)7-12(10)17/h4-5,7-9,13-14,21H,6H2,1-3H3"
DccC6yFt,dicyclohexylftalaat,dicyclohexyl phthalate,6777,C20H26O4,330.4,"dicyclohexyl benzene-1,2-dicarboxylate",C1CCC(CC1)OC(=O)C2=CC=CC=C2C(=O)OC3CCCCC3,VOWAEIGWURALJQ-UHFFFAOYSA-N,"InChI=1S/C20H26O4/c21-19(23-15-9-3-1-4-10-15)17-13-7-8-14-18(17)20(22)24-16-11-5-2-6-12-16/h7-8,13-16H,1-6,9-12H2"
DccC6ySn,dicyclohexyltin (kation),dicyclohexyltin,20261306,C48H88Sn4,1140.1,dicyclohexyltin,C1CCC(CC1)[Sn]C2CCCCC2.C1CCC(CC1)[Sn]C2CCCCC2.C1CCC(CC1)[Sn]C2CCCCC2.C1CCC(CC1)[Sn]C2CCCCC2,KIQPSILBESMJEH-UHFFFAOYSA-N,"InChI=1S/8C6H11.4Sn/c8*1-2-4-6-5-3-1;;;;/h8*1H,2-6H2;;;;"
DccPeDen,dicyclopentadieen,dicyclopentadiene,6492,C10H12,132.20,"tricyclo[5.2.1.02,6]deca-3,8-diene",C1C=CC2C1C3CC2C=C3,HECLRDQVFMWTQS-UHFFFAOYSA-N,"InChI=1S/C10H12/c1-2-9-7-4-5-8(6-7)10(9)3-1/h1-2,4-5,7-10H,3,6H2"
DcfC1y,diclofop-methyl,diclofop-methyl,39985,C16H14Cl2O4,341.2,"methyl 2-[4-(2,4-dichlorophenoxy)phenoxy]propanoate",CC(C(=O)OC)OC1=CC=C(C=C1)OC2=C(C=C(C=C2)Cl)Cl,BACHBFVBHLGWSL-UHFFFAOYSA-N,"InChI=1S/C16H14Cl2O4/c1-10(16(19)20-2)21-12-4-6-13(7-5-12)22-15-8-3-11(17)9-14(15)18/h3-10H,1-2H3"
Dcfande,dichlofluanide,dichlofluanid,14145,C9H11Cl2FN2O2S2,333.2,N-[dichloro(fluoro)methyl]sulfanyl-N-(dimethylsulfamoyl)aniline,CN(C)S(=O)(=O)N(C1=CC=CC=C1)SC(F)(Cl)Cl,WURGXGVFSMYFCG-UHFFFAOYSA-N,"InChI=1S/C9H11Cl2FN2O2S2/c1-13(2)18(15,16)14(17-9(10,11)12)8-6-4-3-5-7-8/h3-7H,1-2H3"
Dcfl,dicofol,dicofol,8268,C14H9Cl5O,370.5,"2,2,2-trichloro-1,1-bis(4-chlorophenyl)ethanol",C1=CC(=CC=C1C(C2=CC=C(C=C2)Cl)(C(Cl)(Cl)Cl)O)Cl,UOAMTSKGCBMZTC-UHFFFAOYSA-N,"InChI=1S/C14H9Cl5O/c15-11-5-1-9(2-6-11)13(20,14(17,18)19)10-3-7-12(16)8-4-10/h1-8,20H"
Dcfton,dichlofenthion,dichlofenthion,7328,C10H13Cl2O3PS,315.15,"(2,4-dichlorophenoxy)-diethoxy-sulfanylidene-lambda5-phosphane",CCOP(=S)(OCC)OC1=C(C=C(C=C1)Cl)Cl,WGOWCPGHOCIHBW-UHFFFAOYSA-N,"InChI=1S/C10H13Cl2O3PS/c1-3-13-16(17,14-4-2)15-10-6-5-8(11)7-9(10)12/h5-7H,3-4H2,1-2H3"
Dclofnc,diclofenac,diclofenac,3033,C14H11Cl2NO2,296.1,"2-[2-(2,6-dichloroanilino)phenyl]acetic acid",C1=CC=C(C(=C1)CC(=O)O)NC2=C(C=CC=C2Cl)Cl,DCOPUUMXTXDBNB-UHFFFAOYSA-N,"InChI=1S/C14H11Cl2NO2/c15-10-5-3-6-11(16)14(10)17-12-7-2-1-4-9(12)8-13(18)19/h1-7,17H,8H2,(H,18,19)"
Dcloxclne,dicloxacilline,dicloxacillin,18381,C19H17Cl2N3O5S,470.3,"(2S,5R,6R)-6-[[3-(2,6-dichlorophenyl)-5-methyl-1,2-oxazole-4-carbonyl]amino]-3,3-dimethyl-7-oxo-4-thia-1-azabicyclo[3.2.0]heptane-2-carboxylic acid",CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)N[C@H]3[C@@H]4N(C3=O)[C@H](C(S4)(C)C)C(=O)O,YFAGHNZHGGCZAX-JKIFEVAISA-N,"InChI=1S/C19H17Cl2N3O5S/c1-7-10(12(23-29-7)11-8(20)5-4-6-9(11)21)15(25)22-13-16(26)24-14(18(27)28)19(2,3)30-17(13)24/h4-6,13-14,17H,1-3H3,(H,22,25)(H,27,28)/t13-,14+,17-/m1/s1"
Dctfs,dicrotofos,dicrotophos,5371560,C8H16NO5P,237.19,[(E)-4-(dimethylamino)-4-oxobut-2-en-2-yl] dimethyl phosphate,C/C(=C\C(=O)N(C)C)/OP(=O)(OC)OC,VEENJGZXVHKXNB-VOTSOKGWSA-N,"InChI=1S/C8H16NO5P/c1-7(6-8(10)9(2)3)14-15(11,12-4)13-5/h6H,1-5H3/b7-6+"
Detfcb,diethofencarb,diethofencarb,91742,C14H21NO4,267.32,"propan-2-yl N-(3,4-diethoxyphenyl)carbamate",CCOC1=C(C=C(C=C1)NC(=O)OC(C)C)OCC,LNJNFVJKDJYTEU-UHFFFAOYSA-N,"InChI=1S/C14H21NO4/c1-5-17-12-8-7-11(9-13(12)18-6-2)15-14(16)19-10(3)4/h7-10H,5-6H2,1-4H3,(H,15,16)"
DettC2y,diethatylethyl,diethatyl-ethyl,38090,C16H22ClNO3,311.80,"ethyl 2-(N-(2-chloroacetyl)-2,6-diethylanilino)acetate",CCC1=C(C(=CC=C1)CC)N(CC(=O)OCC)C(=O)CCl,WFKSADNZWSKCRZ-UHFFFAOYSA-N,"InChI=1S/C16H22ClNO3/c1-4-12-8-7-9-13(5-2)16(12)18(14(19)10-17)11-15(20)21-6-3/h7-9H,4-6,10-11H2,1-3H3"
DfAd,difenamide,diphenamid,13728,C16H17NO,239.31,"N,N-dimethyl-2,2-diphenylacetamide",CN(C)C(=O)C(C1=CC=CC=C1)C2=CC=CC=C2,QAHFOPIILNICLA-UHFFFAOYSA-N,"InChI=1S/C16H17NO/c1-17(2)16(18)15(13-9-5-3-6-10-13)14-11-7-4-8-12-14/h3-12,15H,1-2H3"
Dfbzrn,diflubenzuron,diflubenzuron,37123,C14H9ClF2N2O2,310.68,"N-[(4-chlorophenyl)carbamoyl]-2,6-difluorobenzamide",C1=CC(=C(C(=C1)F)C(=O)NC(=O)NC2=CC=C(C=C2)Cl)F,QQQYTWIFVNKMRW-UHFFFAOYSA-N,"InChI=1S/C14H9ClF2N2O2/c15-8-4-6-9(7-5-8)18-14(21)19-13(20)12-10(16)2-1-3-11(12)17/h1-7H,(H2,18,19,20,21)"
Dffncn,diflufenican,diflufenican,91735,C19H11F5N2O2,394.3,"N-(2,4-difluorophenyl)-2-[3-(trifluoromethyl)phenoxy]pyridine-3-carboxamide",C1=CC(=CC(=C1)OC2=C(C=CC=N2)C(=O)NC3=C(C=C(C=C3)F)F)C(F)(F)F,WYEHFWKAOXOVJD-UHFFFAOYSA-N,"InChI=1S/C19H11F5N2O2/c20-12-6-7-16(15(21)10-12)26-17(27)14-5-2-8-25-18(14)28-13-4-1-3-11(9-13)19(22,23)24/h1-10H,(H,26,27)"
Dfncm,difenacoum,difenacoum,54676884,C31H24O3,444.5,"4-hydroxy-3-[3-(4-phenylphenyl)-1,2,3,4-tetrahydronaphthalen-1-yl]chromen-2-one",C1C(CC2=CC=CC=C2C1C3=C(C4=CC=CC=C4OC3=O)O)C5=CC=C(C=C5)C6=CC=CC=C6,FVQITOLOYMWVFU-UHFFFAOYSA-N,"InChI=1S/C31H24O3/c32-30-26-12-6-7-13-28(26)34-31(33)29(30)27-19-24(18-23-10-4-5-11-25(23)27)22-16-14-21(15-17-22)20-8-2-1-3-9-20/h1-17,24,27,32H,18-19H2"
Dfncnzl,difenoconazool,difenoconazole,86173,C19H17Cl2N3O3,406.3,"1-[[2-[2-chloro-4-(4-chlorophenoxy)phenyl]-4-methyl-1,3-dioxolan-2-yl]methyl]-1,2,4-triazole",CC1COC(O1)(CN2C=NC=N2)C3=C(C=C(C=C3)OC4=CC=C(C=C4)Cl)Cl,BQYJATMQXGBDHF-UHFFFAOYSA-N,"InChI=1S/C19H17Cl2N3O3/c1-13-9-25-19(27-13,10-24-12-22-11-23-24)17-7-6-16(8-18(17)21)26-15-4-2-14(20)3-5-15/h2-8,11-13H,9-10H2,1H3"
Dfnxrn,difenoxuron,difenoxuron,26576,C16H18N2O3,286.33,"3-[4-(4-methoxyphenoxy)phenyl]-1,1-dimethylurea",CN(C)C(=O)NC1=CC=C(C=C1)OC2=CC=C(C=C2)OC,AMVYOVYGIJXTQB-UHFFFAOYSA-N,"InChI=1S/C16H18N2O3/c1-18(2)16(19)17-12-4-6-14(7-5-12)21-15-10-8-13(20-3)9-11-15/h4-11H,1-3H3,(H,17,19)"
Dfturn,diafenthiuron,diafenthiuron,3034380,C23H32N2OS,384.6,"1-tert-butyl-3-[4-phenoxy-2,6-di(propan-2-yl)phenyl]thiourea",CC(C)C1=CC(=CC(=C1NC(=S)NC(C)(C)C)C(C)C)OC2=CC=CC=C2,WOWBFOBYOAGEEA-UHFFFAOYSA-N,"InChI=1S/C23H32N2OS/c1-15(2)19-13-18(26-17-11-9-8-10-12-17)14-20(16(3)4)21(19)24-22(27)25-23(5,6)7/h8-16H,1-7H3,(H2,24,25,27)"
Dfysfn,difenylsulfon,diphenylsulfone,31386,C12H10O2S,218.27,benzenesulfonylbenzene,C1=CC=C(C=C1)S(=O)(=O)C2=CC=CC=C2,KZTYYGOKRVBIMI-UHFFFAOYSA-N,"InChI=1S/C12H10O2S/c13-15(14,11-7-3-1-4-8-11)12-9-5-2-6-10-12/h1-10H"
Dfzqt,difenzoquat,difenzoquat,39425,C17H17N2+,249.33,"1,2-dimethyl-3,5-diphenylpyrazol-2-ium",CN1C(=CC(=[N+]1C)C2=CC=CC=C2)C3=CC=CC=C3,LBGPXIPGGRQBJW-UHFFFAOYSA-N,"InChI=1S/C17H17N2/c1-18-16(14-9-5-3-6-10-14)13-17(19(18)2)15-11-7-4-8-12-15/h3-13H,1-2H3/q+1"
DiC3yEtr,diisopropylether,diisopropyl ether,7914,C6H14O,102.17,2-propan-2-yloxypropane,CC(C)OC(C)C,ZAFNJMIOTHYJRJ-UHFFFAOYSA-N,"InChI=1S/C6H14O/c1-5(2)7-6(3)4/h5-6H,1-4H3"
DiC3yFt,diisopropylftalaat,diisopropyl phthalate,11799,C14H18O4,250.29,"dipropan-2-yl benzene-1,2-dicarboxylate",CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,QWDBCIAVABMJPP-UHFFFAOYSA-N,"InChI=1S/C14H18O4/c1-9(2)17-13(15)11-7-5-6-8-12(11)14(16)18-10(3)4/h5-10H,1-4H3"
DiC4yFt,diisobutylftalaat,diisobutyl phthalate,6782,C16H22O4,278.34,"bis(2-methylpropyl) benzene-1,2-dicarboxylate",CC(C)COC(=O)C1=CC=CC=C1C(=O)OCC(C)C,MGWAVDBGNNKXQV-UHFFFAOYSA-N,"InChI=1S/C16H22O4/c1-11(2)9-19-15(17)13-7-5-6-8-14(13)16(18)20-10-12(3)4/h5-8,11-12H,9-10H2,1-4H3"
Dikglc,dikegulac,dikegulac,65420,C12H18O7,274.27,"(1R,2S,6R,8S)-4,4,11,11-tetramethyl-3,5,7,10,12-pentaoxatricyclo[6.4.0.02,6]dodecane-6-carboxylic acid",CC1(OC[C@H]2[C@@H](O1)[C@H]3[C@@](O2)(OC(O3)(C)C)C(=O)O)C,FWCBATIDXGJRMF-FLNNQWSLSA-N,"InChI=1S/C12H18O7/c1-10(2)15-5-6-7(17-10)8-12(16-6,9(13)14)19-11(3,4)18-8/h6-8H,5H2,1-4H3,(H,13,14)/t6-,7+,8-,12+/m0/s1"
DmTdzl,dimetridazol,dimetridazole,3090,C5H7N3O2,141.13,"1,2-dimethyl-5-nitroimidazole",CC1=NC=C(N1C)[N+](=O)[O-],IBXPYPUJPLLOIN-UHFFFAOYSA-N,"InChI=1S/C5H7N3O2/c1-4-6-3-5(7(4)2)8(9)10/h3H,1-2H3"
Dmfrn,dimefuron,dimefuron,91612,C15H19ClN4O3,338.79,"3-[4-(5-tert-butyl-2-oxo-1,3,4-oxadiazol-3-yl)-3-chlorophenyl]-1,1-dimethylurea",CC(C)(C)C1=NN(C(=O)O1)C2=C(C=C(C=C2)NC(=O)N(C)C)Cl,DHWRNDJOGMTCPB-UHFFFAOYSA-N,"InChI=1S/C15H19ClN4O3/c1-15(2,3)12-18-20(14(22)23-12)11-7-6-9(8-10(11)16)17-13(21)19(4)5/h6-8H,1-5H3,(H,17,21)"
DmtAd,dimethenamide,dimethenamid,91744,C12H18ClNO2S,275.80,"2-chloro-N-(2,4-dimethylthiophen-3-yl)-N-(1-methoxypropan-2-yl)acetamide",CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C,JLYFCTQDENRSOL-UHFFFAOYSA-N,"InChI=1S/C12H18ClNO2S/c1-8-7-17-10(3)12(8)14(11(15)5-13)9(2)6-16-4/h7,9H,5-6H2,1-4H3"
DmtCl,dimethachloor,dimethenamid,91744,C12H18ClNO2S,275.80,"2-chloro-N-(2,4-dimethylthiophen-3-yl)-N-(1-methoxypropan-2-yl)acetamide",CC1=CSC(=C1N(C(C)COC)C(=O)CCl)C,JLYFCTQDENRSOL-UHFFFAOYSA-N,"InChI=1S/C12H18ClNO2S/c1-8-7-17-10(3)12(8)14(11(15)5-13)9(2)6-16-4/h7,9H,5-6H2,1-4H3"
Dmtat,dimethoaat,dimethoate,3082,C5H12NO3PS2,229.3,2-dimethoxyphosphinothioylsulfanyl-N-methylacetamide,CNC(=O)CSP(=S)(OC)OC,MCWXGJITAZMZEV-UHFFFAOYSA-N,"InChI=1S/C5H12NO3PS2/c1-6-5(7)4-12-10(11,8-2)9-3/h4H2,1-3H3,(H,6,7)"
Dmtmf,dimethomorf,dimethomorph,86298,C21H22ClNO4,387.9,"3-(4-chlorophenyl)-3-(3,4-dimethoxyphenyl)-1-morpholin-4-ylprop-2-en-1-one",COC1=C(C=C(C=C1)C(=CC(=O)N2CCOCC2)C3=CC=C(C=C3)Cl)OC,QNBTYORWCCMPQP-UHFFFAOYSA-N,"InChI=1S/C21H22ClNO4/c1-25-19-8-5-16(13-20(19)26-2)18(15-3-6-17(22)7-4-15)14-21(24)23-9-11-27-12-10-23/h3-8,13-14H,9-12H2,1-2H3"
DmtnmdC2asfz,dimethenamid ethaansulfonzuur,dimethenamid ethanesulfonic acid,,,,,,,
DmtnmdP,dimethenamid-P,dimethenamid-P,13633097,C12H18ClNO2S,275.80,"2-chloro-N-(2,4-dimethylthiophen-3-yl)-N-[(2S)-1-methoxypropan-2-yl]acetamide",CC1=CSC(=C1N([C@@H](C)COC)C(=O)CCl)C,JLYFCTQDENRSOL-VIFPVBQESA-N,"InChI=1S/C12H18ClNO2S/c1-8-7-17-10(3)12(8)14(11(15)5-13)9(2)6-16-4/h7,9H,5-6H2,1-4H3/t9-/m0/s1"
Dmtrml,dimethirimol,dimethirimol,135424353,C11H19N3O,209.29,5-butyl-2-(dimethylamino)-4-methyl-1H-pyrimidin-6-one,CCCCC1=C(N=C(NC1=O)N(C)C)C,CJHXCRMKMMBYJQ-UHFFFAOYSA-N,"InChI=1S/C11H19N3O/c1-5-6-7-9-8(2)12-11(14(3)4)13-10(9)15/h5-7H2,1-4H3,(H,12,13,15)"
Dmxsbne,dimoxystrobine,dimoxystrobin,10936292,C19H22N2O3,326.4,"(2E)-2-[2-[(2,5-dimethylphenoxy)methyl]phenyl]-2-methoxyimino-N-methylacetamide",CC1=CC(=C(C=C1)C)OCC2=CC=CC=C2/C(=N\OC)/C(=O)NC,WXUZAHCNPWONDH-DYTRJAOYSA-N,"InChI=1S/C19H22N2O3/c1-13-9-10-14(2)17(11-13)24-12-15-7-5-6-8-16(15)18(21-23-4)19(22)20-3/h5-11H,12H2,1-4H3,(H,20,22)/b21-18+"
Dnbtn,dinobuton,dinobuton,13783,C14H18N2O7,326.30,"(2-butan-2-yl-4,6-dinitrophenyl) propan-2-yl carbonate",CCC(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])OC(=O)OC(C)C,HDWLUGYOLUHEMN-UHFFFAOYSA-N,"InChI=1S/C14H18N2O7/c1-5-9(4)11-6-10(15(18)19)7-12(16(20)21)13(11)23-14(17)22-8(2)3/h6-9H,5H2,1-4H3"
Dncnzl,diniconazool,diniconazole,6436605,C15H17Cl2N3O,326.2,"(E)-1-(2,4-dichlorophenyl)-4,4-dimethyl-2-(1,2,4-triazol-1-yl)pent-1-en-3-ol",CC(C)(C)C(/C(=C\C1=C(C=C(C=C1)Cl)Cl)/N2C=NC=N2)O,FBOUIAKEJMZPQG-AWNIVKPZSA-N,"InChI=1S/C15H17Cl2N3O/c1-15(2,3)14(21)13(20-9-18-8-19-20)6-10-4-5-11(16)7-12(10)17/h4-9,14,21H,1-3H3/b13-6+"
Dncp,dinocap,dinocap,156614068,C18H28N2O6,368.4,(2-nitrophenyl) (E)-but-2-enoate;nitrous acid;octane,CCCCCCCC.C/C=C/C(=O)OC1=CC=CC=C1[N+](=O)[O-].N(=O)O,ZVJZHLVSRSKTNE-OPIVVEOKSA-N,"InChI=1S/C10H9NO4.C8H18.HNO2/c1-2-5-10(12)15-9-7-4-3-6-8(9)11(13)14;1-3-5-7-8-6-4-2;2-1-3/h2-7H,1H3;3-8H2,1-2H3;(H,2,3)/b5-2+;;"
